timestamp,eps_battery_voltage_v,eps_bus_current_a,tcs_panel_temp_c,tcs_obc_temp_c,aocs_rw_rpm,comms_rssi_dbm
2026-03-14T09:45:19+00:00,28.0024,3.9990,23.8106,36.9462,5443.0964,-67.3228
2026-03-14T09:45:20+00:00,28.0655,4.2228,23.8746,35.8875,2373.4070,-64.9298
2026-03-14T09:45:21+00:00,28.1212,4.2937,22.1164,37.1866,2361.3103,-69.5883
2026-03-14T09:45:22+00:00,27.9700,4.1725,23.0223,35.5426,2367.4058,-68.5443
2026-03-14T09:45:23+00:00,28.0657,4.3290,23.2035,34.0160,2436.5667,-71.5414
2026-03-14T09:45:24+00:00,28.0275,4.7858,23.1362,35.8443,2361.2737,-66.9680
2026-03-14T09:45:25+00:00,28.0383,4.2485,22.4688,37.2750,2384.0765,-65.9764
2026-03-14T09:45:26+00:00,28.0116,4.1857,23.4492,36.3369,2387.4780,-72.3831
2026-03-14T09:45:27+00:00,28.0484,4.4758,22.6822,35.4970,2364.0173,-66.8966
2026-03-14T09:45:28+00:00,28.1489,4.3205,22.7591,36.1727,2374.1045,-66.0655
2026-03-14T09:45:29+00:00,27.9936,4.5604,21.7597,36.6868,2366.4990,-66.1803
2026-03-14T09:45:30+00:00,27.9984,4.3054,23.0695,35.8418,2371.9423,-69.6674
2026-03-14T09:45:31+00:00,27.9918,4.2227,22.5267,38.0117,2348.2575,-65.7302
2026-03-14T09:45:32+00:00,28.1433,3.9155,22.9621,35.4970,2351.0142,-67.2587
2026-03-14T09:45:33+00:00,28.0338,3.9482,22.8245,36.7133,2366.3357,-66.0961
2026-03-14T09:45:34+00:00,28.0557,3.9050,22.7923,36.5211,2306.6584,-67.5307
2026-03-14T09:45:35+00:00,28.0369,4.3479,22.6565,35.3521,2410.6852,-66.5177
2026-03-14T09:45:36+00:00,28.0098,3.9995,23.1561,35.5727,2430.6162,-65.0622
2026-03-14T09:45:37+00:00,28.0453,4.5230,22.5651,36.7271,2370.8885,-67.6895
2026-03-14T09:45:38+00:00,28.1800,4.2778,21.8116,36.0288,2385.7296,-66.7141
2026-03-14T09:45:39+00:00,28.1267,4.2228,23.0263,36.1837,2398.1847,-64.7836
2026-03-14T09:45:40+00:00,28.0145,4.1028,22.1998,34.6048,2326.0004,-67.5504
2026-03-14T09:45:41+00:00,28.0895,4.3960,21.8909,36.4387,2393.5763,-69.5356
2026-03-14T09:45:42+00:00,28.0156,4.1105,22.0723,36.1441,2352.9223,-65.9335
2026-03-14T09:45:43+00:00,27.9683,4.0743,22.8559,35.8635,2434.4247,-64.4167
2026-03-14T09:45:44+00:00,28.1082,4.5089,22.6283,36.2036,2360.0427,-64.7097
2026-03-14T09:45:45+00:00,28.1152,4.3421,21.4068,35.5879,2392.9234,-65.8582
2026-03-14T09:45:46+00:00,28.1095,4.2241,22.4565,35.4421,2360.3131,-71.9773
2026-03-14T09:45:47+00:00,28.0338,4.3993,23.3885,35.7224,2431.5537,-68.5615
2026-03-14T09:45:48+00:00,28.0489,4.2727,22.4164,35.5449,2350.2699,-68.4598
2026-03-14T09:45:49+00:00,28.0948,4.3475,22.5882,37.6610,2400.5806,-67.2017
2026-03-14T09:45:50+00:00,28.0769,4.1074,23.3135,36.6464,2384.4158,-63.9158
2026-03-14T09:45:51+00:00,28.0376,4.6848,23.1652,35.1425,2377.7322,-69.4542
2026-03-14T09:45:52+00:00,27.9764,4.1547,23.3012,37.5466,2372.4607,-62.8096
2026-03-14T09:45:53+00:00,28.0631,4.5817,21.0249,35.5716,2345.5676,-68.0595
2026-03-14T09:45:54+00:00,28.1113,4.2327,23.7288,35.9418,2287.9837,-68.8294
2026-03-14T09:45:55+00:00,27.9975,4.4318,23.0708,36.6365,2397.7847,-65.6061
2026-03-14T09:45:56+00:00,28.0894,4.4171,24.1661,34.3429,2350.8753,-65.4487
2026-03-14T09:45:57+00:00,28.0740,4.4996,22.2200,35.7296,2400.6159,-65.9982
2026-03-14T09:45:58+00:00,28.0950,4.1020,21.6316,35.4609,2376.0664,-68.8379
2026-03-14T09:45:59+00:00,28.1011,4.4851,22.6943,36.0840,2401.5106,-66.2957
2026-03-14T09:46:00+00:00,28.0228,4.6392,22.5250,36.2163,2389.5472,-69.3678
2026-03-14T09:46:01+00:00,27.9767,4.2181,23.0826,35.8588,2291.5371,-68.8960
2026-03-14T09:46:02+00:00,28.0309,4.2767,23.3356,35.8220,2383.9123,-67.4920
2026-03-14T09:46:03+00:00,28.1020,4.1650,22.6386,36.7734,2355.1426,-68.9431
2026-03-14T09:46:04+00:00,28.0305,4.2003,22.5468,36.1628,2400.3907,-65.1985
2026-03-14T09:46:05+00:00,28.0229,4.6118,23.0051,35.9551,2383.1641,-68.4611
2026-03-14T09:46:06+00:00,27.9666,4.0686,22.5379,36.0406,2383.5045,-67.7466
2026-03-14T09:46:07+00:00,28.1453,4.0809,22.4880,37.3913,2357.2356,-69.0669
2026-03-14T09:46:08+00:00,28.0990,4.5914,23.3145,36.0611,2338.0122,-65.2321
2026-03-14T09:46:09+00:00,28.0962,4.3941,23.4483,35.5117,2352.3913,-68.6404
2026-03-14T09:46:10+00:00,28.1061,4.6932,23.3431,34.3964,2311.3686,-65.0250
2026-03-14T09:46:11+00:00,28.0866,4.1789,22.5920,34.7768,2347.6426,-65.1727
2026-03-14T09:46:12+00:00,28.0455,4.2942,21.4093,35.5506,2321.4156,-68.2025
2026-03-14T09:46:13+00:00,28.0496,4.1367,22.6045,35.8379,2322.1956,-67.2521
2026-03-14T09:46:14+00:00,28.0364,4.2974,22.2389,35.4804,2368.8097,-68.2597
2026-03-14T09:46:15+00:00,28.1896,3.9139,22.6161,36.2062,2381.3243,-66.2217
2026-03-14T09:46:16+00:00,28.0856,4.4056,22.2915,35.4708,2364.3366,-67.7029
2026-03-14T09:46:17+00:00,28.0347,4.3332,22.6820,35.1943,2350.3141,-68.1498
2026-03-14T09:46:18+00:00,28.0812,4.2569,22.0711,36.4164,2336.8431,-67.2233
2026-03-14T09:46:19+00:00,28.0074,4.1903,21.9265,37.0221,2355.7371,-70.4809
2026-03-14T09:46:20+00:00,28.1332,4.0893,23.4288,35.0412,2340.5737,-67.4690
2026-03-14T09:46:21+00:00,28.0249,4.4137,22.1136,36.1222,2363.3429,-66.0189
2026-03-14T09:46:22+00:00,28.0830,4.0339,22.6959,34.4036,2319.5694,-67.0429
2026-03-14T09:46:23+00:00,28.1113,4.3704,23.2687,34.7483,2386.2424,-65.4165
2026-03-14T09:46:24+00:00,28.0773,4.6828,23.2448,35.4572,2348.1794,-68.0752
2026-03-14T09:46:25+00:00,28.0628,4.5650,23.1734,36.8365,2376.4655,-68.2401
2026-03-14T09:46:26+00:00,28.0586,3.9667,22.8784,35.3060,2391.7820,-69.5569
2026-03-14T09:46:27+00:00,28.0553,4.1603,23.1313,35.2764,2374.9889,-68.1346
2026-03-14T09:46:28+00:00,28.0293,4.3519,23.5210,35.9585,2389.1141,-63.3922
2026-03-14T09:46:29+00:00,28.0356,4.2535,22.9525,35.9596,2303.1286,-66.7737
2026-03-14T09:46:30+00:00,28.1321,3.9876,21.5954,35.3022,2350.3296,-68.4967
2026-03-14T09:46:31+00:00,28.0527,4.3444,22.3808,37.5196,2398.1951,-69.3388
2026-03-14T09:46:32+00:00,28.0189,4.2653,23.1160,35.7186,2380.3672,-70.5244
2026-03-14T09:46:33+00:00,28.0324,4.6501,22.3222,36.0221,2420.5317,-68.9889
2026-03-14T09:46:34+00:00,28.1132,4.2165,23.6708,35.6102,2416.1967,-65.8106
2026-03-14T09:46:35+00:00,28.0920,4.5006,22.6610,36.2839,2374.0406,-68.1839
2026-03-14T09:46:36+00:00,28.0863,4.0135,22.7503,36.9202,2357.4809,-69.2470
2026-03-14T09:46:37+00:00,28.0454,4.0613,23.3743,37.2635,2336.2746,-69.0278
2026-03-14T09:46:38+00:00,28.0870,4.4111,22.5900,35.3231,2350.7410,-66.0334
2026-03-14T09:46:39+00:00,28.0262,4.4834,22.8057,36.8139,2352.7554,-67.4957
2026-03-14T09:46:40+00:00,28.0454,4.0751,23.2397,36.3733,2347.1928,-68.5884
2026-03-14T09:46:41+00:00,28.1069,4.2713,21.8171,36.7136,2337.4276,-67.9516
2026-03-14T09:46:42+00:00,28.1021,3.9901,22.5295,35.8608,2377.0126,-62.9239
2026-03-14T09:46:43+00:00,28.0093,4.2301,23.1984,35.7850,2415.8520,-64.8972
2026-03-14T09:46:44+00:00,28.0157,4.4337,22.7406,36.6835,2392.9380,-64.4001
2026-03-14T09:46:45+00:00,28.0639,4.1792,23.5818,36.6990,2355.2552,-70.8424
2026-03-14T09:46:46+00:00,28.1448,4.2163,21.7561,37.1882,2395.3361,-67.6412
2026-03-14T09:46:47+00:00,27.9627,4.0401,21.6879,36.0948,2375.3023,-68.6294
2026-03-14T09:46:48+00:00,28.0724,4.1363,23.1640,35.8507,2363.6691,-66.2530
2026-03-14T09:46:49+00:00,27.9897,4.6175,23.2219,33.9687,2361.7841,-65.2219
2026-03-14T09:46:50+00:00,28.0268,4.2804,22.5867,34.6479,2358.8670,-66.6895
2026-03-14T09:46:51+00:00,28.0404,4.0652,22.9432,35.6219,2384.3847,-69.0881
2026-03-14T09:46:52+00:00,28.0376,4.2026,23.1503,35.0567,2369.0303,-68.6660
2026-03-14T09:46:53+00:00,28.0319,3.9460,22.2151,36.5892,2342.9750,-66.1037
2026-03-14T09:46:54+00:00,28.0590,4.0626,22.2796,34.8902,2341.5097,-65.9055
2026-03-14T09:46:55+00:00,28.0319,4.5374,22.8178,35.5376,2373.9798,-67.0646
2026-03-14T09:46:56+00:00,27.9856,4.2368,23.2466,35.5693,2377.6498,-67.0877
2026-03-14T09:46:57+00:00,28.0977,4.6433,22.0049,36.9031,2355.3837,-67.2479
2026-03-14T09:46:58+00:00,28.0964,4.2460,22.5859,35.4530,2330.8050,-66.8108
2026-03-14T09:46:59+00:00,28.1009,4.2578,22.5584,36.3019,2402.2817,-65.9179
2026-03-14T09:47:00+00:00,27.9817,4.3931,22.9560,36.0968,2395.8983,-66.0903
2026-03-14T09:47:01+00:00,28.0737,3.7303,22.7002,36.6632,2305.1064,-67.3043
2026-03-14T09:47:02+00:00,28.0926,4.3058,22.3782,36.6211,2404.9027,-67.4504
2026-03-14T09:47:03+00:00,28.0073,4.2549,23.4551,35.9145,2358.4334,-67.5278
2026-03-14T09:47:04+00:00,28.0593,4.5618,22.3826,34.5846,2370.3898,-68.9146
2026-03-14T09:47:05+00:00,28.0531,4.4575,22.5312,35.7565,2398.8244,-68.9409
2026-03-14T09:47:06+00:00,28.1510,4.0377,21.7518,35.9263,2414.2413,-66.2677
2026-03-14T09:47:07+00:00,28.1551,4.5128,22.2788,36.1714,2394.7386,-68.7822
2026-03-14T09:47:08+00:00,27.9757,4.2118,23.0168,35.3529,2371.8711,-65.7295
2026-03-14T09:47:09+00:00,28.1837,4.0833,22.8998,36.8560,2323.3585,-67.4608
2026-03-14T09:47:10+00:00,28.0132,4.3035,23.0674,35.9545,2303.8282,-65.7198
2026-03-14T09:47:11+00:00,28.1080,4.2235,23.0385,35.2075,2390.9474,-66.0859
2026-03-14T09:47:12+00:00,28.1075,4.5716,23.9608,35.5777,2404.8511,-65.6748
2026-03-14T09:47:13+00:00,28.0093,4.3320,22.2597,37.4874,2340.1383,-68.3142
2026-03-14T09:47:14+00:00,28.0837,4.3049,21.7370,36.4764,2356.4718,-66.5445
2026-03-14T09:47:15+00:00,28.0537,4.4438,22.0786,36.7840,2347.8347,-65.8874
2026-03-14T09:47:16+00:00,28.0868,4.4822,22.2870,35.1123,2347.0231,-70.4666
2026-03-14T09:47:17+00:00,28.0707,4.4202,22.1249,35.3949,2396.7765,-63.9614
2026-03-14T09:47:18+00:00,28.1190,4.5473,22.7659,35.4011,2371.0663,-62.8338
2026-03-14T09:47:19+00:00,28.0629,4.3851,23.4615,36.0941,2357.6273,-65.4719
2026-03-14T09:47:20+00:00,28.0508,4.2968,23.6340,35.8077,2444.2157,-65.7556
2026-03-14T09:47:21+00:00,28.1140,4.5110,23.0130,35.5557,2321.4450,-66.1906
2026-03-14T09:47:22+00:00,28.0882,4.2449,23.9955,35.6563,2380.9025,-68.0159
2026-03-14T09:47:23+00:00,28.0958,4.2697,22.4971,35.3127,2332.9833,-67.5902
2026-03-14T09:47:24+00:00,28.0260,4.6072,21.7317,35.8044,2359.7170,-65.4418
2026-03-14T09:47:25+00:00,28.0070,4.5872,23.3434,36.8392,2368.8868,-69.3179
2026-03-14T09:47:26+00:00,28.0309,4.2611,21.6085,34.7384,2389.7530,-69.4938
2026-03-14T09:47:27+00:00,28.0283,4.1720,22.2589,36.2264,2356.5672,-68.1678
2026-03-14T09:47:28+00:00,28.0987,4.5552,23.0243,37.0537,2353.3817,-66.0615
2026-03-14T09:47:29+00:00,28.1082,4.4226,22.6510,35.8034,2356.0051,-69.1067
2026-03-14T09:47:30+00:00,28.0516,4.3256,22.5981,35.5272,2331.9665,-67.8265
2026-03-14T09:47:31+00:00,28.1310,4.1980,22.0045,36.6900,2383.3219,-67.5898
2026-03-14T09:47:32+00:00,28.1279,4.3286,22.7067,35.1636,2372.7801,-69.4011
2026-03-14T09:47:33+00:00,28.0716,4.2578,23.3156,35.9331,2377.3827,-72.2577
2026-03-14T09:47:34+00:00,28.0184,4.1292,22.7257,35.1197,2362.2288,-69.4320
2026-03-14T09:47:35+00:00,28.1383,4.2878,22.2158,34.4559,2358.5162,-66.8581
2026-03-14T09:47:36+00:00,28.0565,4.3150,21.9657,35.8307,2399.5581,-66.4084
2026-03-14T09:47:37+00:00,28.0658,4.1868,22.2287,34.9419,2394.9312,-66.3928
2026-03-14T09:47:38+00:00,28.0426,4.4425,22.9501,35.9436,2406.7091,-66.1632
2026-03-14T09:47:39+00:00,28.0151,4.5195,22.9211,36.8453,2375.4304,-68.6360
2026-03-14T09:47:40+00:00,27.9862,4.4556,22.2349,37.4370,2404.8200,-69.0652
2026-03-14T09:47:41+00:00,28.0913,4.2063,21.3890,36.0288,2351.7451,-66.6347
2026-03-14T09:47:42+00:00,28.0205,4.4126,22.9677,36.7696,2358.1895,-67.8092
2026-03-14T09:47:43+00:00,28.2126,4.2769,22.1773,36.2738,2400.0556,-65.5723
2026-03-14T09:47:44+00:00,28.0054,4.0141,23.1296,35.6484,2389.4927,-66.6246
2026-03-14T09:47:45+00:00,27.9968,4.3957,22.2628,34.4154,2355.4640,-64.8205
2026-03-14T09:47:46+00:00,28.0852,4.2903,22.1240,37.2568,2332.7773,-68.3201
2026-03-14T09:47:47+00:00,28.1362,4.7797,22.8089,35.1167,2358.0336,-65.2548
2026-03-14T09:47:48+00:00,28.0630,4.5524,24.1318,37.0625,2343.5940,-63.3213
2026-03-14T09:47:49+00:00,28.0884,4.4031,23.1669,36.3860,2415.8626,-67.2840
2026-03-14T09:47:50+00:00,27.9676,4.3106,22.7994,35.1761,2386.9163,-66.3937
2026-03-14T09:47:51+00:00,28.0260,4.2934,22.9333,36.2069,2341.1249,-69.2542
2026-03-14T09:47:52+00:00,28.0062,4.0599,21.6675,37.6639,2332.7403,-65.6059
2026-03-14T09:47:53+00:00,27.9651,3.9127,22.0450,37.1865,2340.7281,-65.1367
2026-03-14T09:47:54+00:00,28.0657,4.0859,21.2121,35.5481,2347.3003,-68.3846
2026-03-14T09:47:55+00:00,27.9478,4.2508,23.7569,35.3890,2359.0515,-66.2242
2026-03-14T09:47:56+00:00,27.9938,3.8392,23.6356,36.0391,2397.4764,-66.8364
2026-03-14T09:47:57+00:00,28.0331,4.1513,22.9551,35.8269,2335.0320,-66.6166
2026-03-14T09:47:58+00:00,28.0184,4.2106,22.8008,36.9194,2432.7011,-65.7750
2026-03-14T09:47:59+00:00,28.0798,4.2169,21.7890,36.5516,2335.7035,-66.3620
2026-03-14T09:48:00+00:00,28.0753,4.1276,22.5886,34.6065,2321.7186,-67.6786
2026-03-14T09:48:01+00:00,28.1047,4.1915,23.7959,36.3275,2414.6266,-65.7349
2026-03-14T09:48:02+00:00,28.0977,4.6045,22.7995,35.8177,2403.6027,-65.1786
2026-03-14T09:48:03+00:00,28.1171,4.3921,22.3822,35.9910,2358.4820,-68.5116
2026-03-14T09:48:04+00:00,28.0600,4.1475,21.6664,36.1608,2375.3800,-67.4076
2026-03-14T09:48:05+00:00,28.0753,4.2458,23.5496,36.9209,2376.1246,-70.9422
2026-03-14T09:48:06+00:00,28.0857,4.2538,22.6797,36.7445,2368.0163,-66.2385
2026-03-14T09:48:07+00:00,28.0672,4.1058,21.6679,35.3628,2325.0081,-64.9603
2026-03-14T09:48:08+00:00,28.0403,4.1054,22.1676,35.9160,2289.4310,-67.9219
2026-03-14T09:48:09+00:00,28.0436,4.4613,21.9559,35.6045,2338.5357,-67.1413
2026-03-14T09:48:10+00:00,28.0193,4.1751,22.6437,34.6181,2418.3496,-67.8494
2026-03-14T09:48:11+00:00,28.0813,4.0401,22.8474,35.8764,2419.5149,-68.1776
2026-03-14T09:48:12+00:00,28.0556,4.2503,22.4213,37.4401,2355.9848,-66.9463
2026-03-14T09:48:13+00:00,28.0271,4.2825,23.1897,34.5950,2335.0885,-68.9800
2026-03-14T09:48:14+00:00,28.0272,3.8642,22.7710,35.9457,2372.1586,-67.8829
2026-03-14T09:48:15+00:00,27.9998,4.2505,23.3613,35.9204,2376.9719,-69.2223
2026-03-14T09:48:16+00:00,28.1093,4.4322,22.5099,36.1958,2381.8115,-66.2359
2026-03-14T09:48:17+00:00,28.0643,4.3488,24.5516,35.1958,2287.9666,-66.9364
2026-03-14T09:48:18+00:00,28.0173,4.7044,22.3860,34.8262,2458.4976,-68.2781
2026-03-14T09:48:19+00:00,28.1008,4.5086,22.1830,34.8637,2397.7267,-67.3423
2026-03-14T09:48:20+00:00,28.0324,4.5481,22.1094,37.0317,2357.8040,-67.8588
2026-03-14T09:48:21+00:00,27.9901,4.8182,22.5989,35.1811,2342.1731,-65.1304
2026-03-14T09:48:22+00:00,28.1115,4.4097,21.6940,35.5680,2393.3341,-68.3010
2026-03-14T09:48:23+00:00,28.0336,4.2906,22.9027,37.6516,2378.5643,-66.1497
2026-03-14T09:48:24+00:00,28.0401,4.4527,21.5830,35.3809,2366.4543,-68.8311
2026-03-14T09:48:25+00:00,28.0626,4.1460,22.8235,36.2425,2377.4274,-65.7930
2026-03-14T09:48:26+00:00,28.1177,4.2793,21.9160,36.8200,2360.2833,-65.3477
2026-03-14T09:48:27+00:00,28.0616,4.1281,22.4982,36.7818,2375.7083,-65.2542
2026-03-14T09:48:28+00:00,28.0006,4.3372,23.0899,34.9043,2385.4308,-64.4820
2026-03-14T09:48:29+00:00,28.0878,4.1271,24.1099,35.3993,2373.9269,-66.8400
2026-03-14T09:48:30+00:00,28.0364,4.1200,22.0809,36.2122,2372.3425,-64.9498
2026-03-14T09:48:31+00:00,28.1551,4.3400,22.6378,37.5138,2405.3882,-64.1781
2026-03-14T09:48:32+00:00,28.0606,4.2297,22.2939,35.3617,2315.6767,-69.6714
2026-03-14T09:48:33+00:00,27.9490,3.8717,22.2065,35.5764,2339.6409,-68.6347
2026-03-14T09:48:34+00:00,28.0786,3.9660,22.2997,36.3073,2364.3617,-70.4204
2026-03-14T09:48:35+00:00,28.1580,4.0276,23.2234,36.4677,2341.6563,-65.3076
2026-03-14T09:48:36+00:00,28.1396,4.0803,22.4364,36.5165,2351.6589,-70.4477
2026-03-14T09:48:37+00:00,28.1523,4.3397,24.0790,35.2955,2402.1596,-70.9912
2026-03-14T09:48:38+00:00,28.0098,4.3006,22.9793,35.5473,2359.0457,-69.6271
2026-03-14T09:48:39+00:00,28.1064,4.4697,22.1239,36.1457,2308.6260,-70.9098
2026-03-14T09:48:40+00:00,28.0248,4.4072,22.5102,36.9835,2350.7896,-66.8897
2026-03-14T09:48:41+00:00,28.0721,4.4709,22.2493,35.7831,2365.2208,-69.6039
2026-03-14T09:48:42+00:00,27.9972,4.3781,23.2107,35.9564,2364.6555,-70.8162
2026-03-14T09:48:43+00:00,28.0287,4.2983,21.7477,35.1539,2380.1335,-67.5203
2026-03-14T09:48:44+00:00,28.0271,4.4761,21.9266,37.4655,2377.6715,-67.4031
2026-03-14T09:48:45+00:00,28.1059,4.4401,22.3765,36.0987,2359.2626,-71.1777
2026-03-14T09:48:46+00:00,28.1010,4.3313,23.1415,36.8378,2327.6236,-68.8664
2026-03-14T09:48:47+00:00,28.0748,4.5102,23.4718,35.9999,2350.1682,-67.5891
2026-03-14T09:48:48+00:00,27.9935,3.7868,23.5605,36.0445,2344.7065,-68.1543
2026-03-14T09:48:49+00:00,28.0455,4.1978,23.0503,34.7764,2354.8242,-68.1005
2026-03-14T09:48:50+00:00,28.0238,4.1946,22.6830,34.2563,2384.0999,-65.0838
2026-03-14T09:48:51+00:00,28.1046,4.4862,23.2097,36.9788,2375.4754,-63.1501
2026-03-14T09:48:52+00:00,28.1200,4.5699,22.0465,36.0401,2388.0600,-68.0706
2026-03-14T09:48:53+00:00,28.1139,3.9655,21.6267,36.1431,2351.8048,-70.0886
2026-03-14T09:48:54+00:00,28.0234,4.5377,22.9957,34.9790,2408.5656,-67.9148
2026-03-14T09:48:55+00:00,27.9242,4.0211,22.1305,35.2562,2383.4875,-67.0579
2026-03-14T09:48:56+00:00,27.9728,4.0270,22.6950,36.8288,2366.6568,-67.5539
2026-03-14T09:48:57+00:00,28.1323,4.2083,22.8062,37.3714,2381.3777,-66.2268
2026-03-14T09:48:58+00:00,28.0412,4.1915,22.8836,35.4826,2342.9920,-63.0252
2026-03-14T09:48:59+00:00,28.0237,3.9433,23.2976,36.5171,2299.9897,-70.8761
2026-03-14T09:49:00+00:00,28.1434,4.3849,23.2344,36.1323,2345.0389,-68.4648
2026-03-14T09:49:01+00:00,28.1245,4.3907,22.8525,35.8842,2385.6510,-64.3692
2026-03-14T09:49:02+00:00,28.0625,4.4656,22.4705,37.4625,2365.6213,-68.4964
2026-03-14T09:49:03+00:00,28.0467,4.1680,22.8006,35.6187,2359.0972,-65.8742
2026-03-14T09:49:04+00:00,28.0547,4.2467,22.3785,36.9742,2337.7546,-66.1922
2026-03-14T09:49:05+00:00,28.0727,4.2484,22.6186,36.2871,2304.5025,-64.9811
2026-03-14T09:49:06+00:00,28.1414,4.5920,24.3076,35.9688,2405.9101,-63.6290
2026-03-14T09:49:07+00:00,28.0825,3.6875,22.8463,37.0802,2356.9154,-66.7904
2026-03-14T09:49:08+00:00,28.0977,4.0629,23.0074,36.2150,2350.2536,-70.9490
2026-03-14T09:49:09+00:00,28.1199,4.2553,22.3142,35.9061,2342.9779,-68.8590
2026-03-14T09:49:10+00:00,28.0030,4.0370,23.3497,37.0872,2400.7504,-63.0869
2026-03-14T09:49:11+00:00,28.0992,4.2024,23.1941,36.9833,2389.5428,-70.2882
2026-03-14T09:49:12+00:00,28.0468,4.2287,23.1986,36.9458,2334.0726,-66.4671
2026-03-14T09:49:13+00:00,27.9357,4.1223,22.8674,32.8744,2398.0135,-72.4905
2026-03-14T09:49:14+00:00,27.9552,4.2667,23.3592,36.3371,2358.7126,-70.1648
2026-03-14T09:49:15+00:00,28.0107,4.3793,23.5020,36.1550,2344.7360,-65.6893
2026-03-14T09:49:16+00:00,28.0882,4.2063,22.9091,35.9577,2354.2314,-67.3921
2026-03-14T09:49:17+00:00,28.0673,4.1629,22.6707,36.4738,2339.5283,-68.2177
2026-03-14T09:49:18+00:00,28.0709,4.2203,23.2764,36.1947,2323.3884,-69.0944
2026-03-14T09:49:19+00:00,28.1592,4.2519,22.1975,36.5289,2386.2862,-71.4596
2026-03-14T09:49:20+00:00,27.9982,3.9052,22.3094,35.7726,2356.3686,-66.0805
2026-03-14T09:49:21+00:00,28.0603,4.3455,22.7085,37.1858,2381.4935,-68.0345
2026-03-14T09:49:22+00:00,28.0769,4.1629,21.6959,36.6108,2371.5811,-70.5127
2026-03-14T09:49:23+00:00,28.0249,4.5053,23.2375,36.4220,2379.4084,-67.4095
2026-03-14T09:49:24+00:00,28.0632,4.3711,22.1635,36.3832,2301.5601,-66.3082
2026-03-14T09:49:25+00:00,27.9818,4.4869,22.4586,36.9144,2336.9244,-67.8729
2026-03-14T09:49:26+00:00,28.1323,4.0506,22.6137,36.8063,2379.9956,-67.2404
2026-03-14T09:49:27+00:00,28.0277,4.1784,22.7655,35.8991,2324.6573,-67.3969
2026-03-14T09:49:28+00:00,28.1634,4.0041,22.5360,36.7819,2374.0816,-68.8876
2026-03-14T09:49:29+00:00,28.0602,4.1115,22.7020,36.1292,2321.1561,-67.3663
2026-03-14T09:49:30+00:00,28.1133,4.5029,22.7069,37.5238,2363.3580,-66.0053
2026-03-14T09:49:31+00:00,28.0592,4.5498,22.4747,36.8688,2411.1519,-65.4072
2026-03-14T09:49:32+00:00,28.0604,4.0226,22.2793,35.4905,2386.0777,-65.8959
2026-03-14T09:49:33+00:00,28.0328,4.1605,23.3923,37.8558,2307.3049,-68.8284
2026-03-14T09:49:34+00:00,28.0679,4.2369,21.4811,34.3100,2388.2658,-66.2066
2026-03-14T09:49:35+00:00,28.0779,4.3691,22.6205,36.5018,2417.4693,-66.5489
2026-03-14T09:49:36+00:00,28.0228,3.9000,22.4629,35.4353,2446.7001,-68.9001
2026-03-14T09:49:37+00:00,28.0558,3.9312,22.9957,37.4984,2377.0294,-68.4101
2026-03-14T09:49:38+00:00,28.0316,4.3497,21.8721,36.1952,2321.8321,-66.1230
2026-03-14T09:49:39+00:00,28.1771,3.8619,22.4451,35.3582,2375.7925,-64.7294
2026-03-14T09:49:40+00:00,28.0576,4.1622,22.6838,35.7804,2410.6207,-71.1074
2026-03-14T09:49:41+00:00,28.1394,4.2839,23.3875,35.4228,2357.1145,-64.2047
2026-03-14T09:49:42+00:00,28.0524,4.3346,22.9450,35.7497,2394.0079,-65.1574
2026-03-14T09:49:43+00:00,28.0751,4.2230,22.0359,35.7317,2337.5140,-67.0883
2026-03-14T09:49:44+00:00,27.9961,4.1781,22.4537,35.3940,2373.8602,-67.9688
2026-03-14T09:49:45+00:00,28.0399,4.4201,23.2781,36.2113,2287.9897,-66.7073
2026-03-14T09:49:46+00:00,28.0728,4.3081,22.0262,36.3086,2334.1546,-68.7702
2026-03-14T09:49:47+00:00,28.1415,4.1216,22.6998,35.1989,2362.4685,-67.8452
2026-03-14T09:49:48+00:00,28.0734,4.2585,22.7417,34.6697,2351.7389,-70.4407
2026-03-14T09:49:49+00:00,28.1315,4.3275,22.5160,36.2454,2323.6086,-70.9746
2026-03-14T09:49:50+00:00,28.0943,4.5944,24.3652,36.4225,2347.6249,-62.8277
2026-03-14T09:49:51+00:00,28.1437,4.4079,22.5003,36.5815,2372.4918,-67.3670
2026-03-14T09:49:52+00:00,28.0594,4.4935,23.0181,36.4385,2360.0028,-67.0866
2026-03-14T09:49:53+00:00,28.1819,4.1284,22.2887,37.2561,2364.4052,-67.5563
2026-03-14T09:49:54+00:00,28.0381,4.1456,23.0654,36.7959,2384.5237,-69.1512
2026-03-14T09:49:55+00:00,28.0241,4.2033,23.2714,38.1425,2352.2572,-68.1107
2026-03-14T09:49:56+00:00,28.0019,4.2215,22.3964,38.4795,2403.3149,-67.3150
2026-03-14T09:49:57+00:00,28.1790,4.0486,22.7166,34.5928,2332.8490,-67.8915
2026-03-14T09:49:58+00:00,28.1034,4.5033,22.2125,34.2419,2420.3547,-69.0034
2026-03-14T09:49:59+00:00,28.0458,4.4267,22.0633,35.9940,2395.8932,-66.5409
2026-03-14T09:50:00+00:00,28.1250,4.1888,23.3723,36.4037,2351.8096,-67.1240
2026-03-14T09:50:01+00:00,28.0969,4.3782,22.4181,35.9399,2353.7975,-102.7157
2026-03-14T09:50:02+00:00,28.1609,4.2943,21.3025,36.5638,2368.6666,-66.0923
